Series Name,"Series Code","Country Name","Country Code","2010 [YR2010]","2011 [YR2011]","2012 [YR2012]","2013 [YR2013]","2014 [YR2014]","2015 [YR2015]","2016 [YR2016]","2017 [YR2017]","2018 [YR2018]","2019 [YR2019]"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Lebanon","LBN","3.98347941855833","4.97148571692384","6.58147447683677","4.82101956297399","1.8546042134091","-3.74914524799629","-0.783359624361508","4.32135218303191","6.07698907889607","3.00538949390383"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Lesotho","LSO","-2.40524254598706","5.0366305210156","6.05143662139967","4.86511899496385","5.37028961008587","3.21844513655931","6.59650490696543","4.447699373763","4.7518030162474","5.18708359197982"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Liberia","LBR","7.28992796890228","8.48816751849401","6.83178703418548","7.577306817414","9.86111285574928","7.74869687621306","8.83424868336494","12.4196323907137","23.5635148953742","NA"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Libya","LBY","2.79989500109268","15.5184815317561","6.05980392156864","2.60581802719517","2.43294141599225","10.4022933588151","25.8538742124461","25.8036184788338","13.1702038536721","-2.16217883470595"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Liechtenstein","LIE","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Lithuania","LTU","1.31921362055463","4.13027562645085","3.08998277055417","1.04747937065344","0.103758009433708","-0.884097405500596","0.905525075460342","3.72288862303707","2.69792779208394","2.33450937988027"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Luxembourg","LUX","2.2736791162154","3.41068341068342","2.66284165508021","1.73403963519162","0.628543985440717","0.474743161437779","0.290833333333317","1.73079959118887","1.5281952430738","1.74332075653848"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Macao SAR, China","MAC","2.80947242060855","5.80624616691043","6.1073892833654","5.50057779178485","6.04823452094077","4.56056338028173","2.36895749705906","1.22812404052801","3.00446293166953","2.75193081051975"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","North Macedonia","MKD","1.50997522027621","3.9047542206973","3.31605566687647","2.78500056726118","-0.281705032928494","-0.299920475631552","-0.23929078768441","1.35161889677442","1.45831298507117","0.766439573459716"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Madagascar","MDG","9.24732173644116","9.48254048582992","5.71384434191053","5.8264294445198","6.08040811088302","7.40419174202129","6.03575858154679","8.60905075422949","8.59422958870476","5.61051441492365"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Malawi","MWI","7.41159092883827","7.6228226284852","21.2712650013779","27.2833333333334","23.7920649469687","21.8673475542553","21.7111132136499","11.5433939188771","12.420178108921","9.3708360560567"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Malaysia","MYS","1.62285235577035","3.1744709215131","1.66357102479206","2.10501231233612","3.14299050879095","2.10438980238359","2.09056659525742","3.87120115774237","0.884709160571235","0.662891865764326"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Maldives","MDV","6.14988536750173","11.2734146055937","10.884695658563","3.8056300091943","2.12000175718134","0.953206658777607","0.502509413611612","2.81747338234509","-0.133373386117595","0.220029731065383"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Mali","MLI","1.10892690670187","2.95564395229391","5.32312847064058","-0.606736356351471","0.883814547137841","1.45069057605961","-1.79964707083386","1.75985742927156","0.299546507387934","-1.65826694846365"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Malta","MLT","1.51563513618532","2.9629852819288","2.37582057760386","1.1802843636655","0.310306472181665","1.10054826378929","0.642702771527304","1.36435448150708","1.15782362451517","1.6420600176894"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Marshall Islands","MHL","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Mauritania","MRT","6.28354087427704","5.68631959575954","4.90242727217997","4.12910173783393","3.53436856147324","3.25472688117631","1.47171045650004","2.25427651934813","3.06735996058356","2.30009262117937"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Mauritius","MUS","2.9323630136986","6.5224925486934","3.85216033315973","3.54329573934839","3.21769191994685","1.2865497076024","0.977675134718965","3.66699702675916","3.21605383144579","0.405655190309553"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Mexico","MEX","4.15672722680174","3.40737824605742","4.11150981070289","3.80639069747204","4.01861608078679","2.72064064964023","2.8217078474766","6.04145724018986","4.89935015356551","3.63596142127046"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Micronesia, Fed. Sts.","FSM","3.31370963136217","5.08259403890371","5.01850353045616","1.75232737350762","0.650284891767944","-0.2981158373807","-1.03746806405349","0.58225373525489","1.49840023593737","1.92385170787923"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Moldova","MDA","7.48385086350852","7.68725103356191","4.54633427355292","4.59787897363127","5.0887855462587","9.67624033101868","6.35930898037931","6.57022997455597","3.04505397337071","4.83778351428728"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Monaco","MCO","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Mongolia","MNG","10.0462065881651","8.411214953271","14.3303348325837","10.4906567588242","12.253980812976","5.7356828193832","0.733272227314397","4.30143105302342","6.82424790145522","7.30106953550723"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Montenegro","MNE","0.654946570148479","3.4501431124869","4.14524724981119","2.20589268141178","-0.710514051710227","1.54869158222486","-0.271385023385176","2.3802359905313","2.611223782638","0.361563704540767"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Morocco","MAR","0.993557401226392","0.9069249096918","1.28712240079219","1.88065466724086","0.442310053557048","1.5579071134626","1.63531114327064","0.754663249323619","1.80391671141896","0.303386036590383"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Mozambique","MOZ","12.4255421735155","11.1666056127875","2.60245456956609","4.26135250941972","2.55974875844295","3.55075967356746","17.4180418197597","15.1132073899384","3.91133439990723","2.80270307928106"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Myanmar","MMR","7.71838195873614","5.0214601462073","1.46758322674679","5.64303883425501","4.953299184844","9.45417189526018","6.92882525816076","4.5725365531752","6.87232865662935","8.82506696804558"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Namibia","NAM","4.8749198764395","5.005595180812","6.72199777334886","5.60092502290401","5.35016966859602","3.39401538410559","6.72858234593338","6.14579981111164","4.29159105337875","3.72239414422695"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Nauru","NRU","NA","0.3003003003003","-0.124750499001971","NA","NA","NA","NA","NA","NA","NA"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Nepal","NPL","9.32650410745394","9.22707546125951","9.45980980357135","9.04016311917636","8.36415469659563","7.86890895590899","8.79034332004633","3.62709610696607","4.0611633875107","5.56868547784929"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Netherlands","NLD","1.27530569556683","2.34107017751373","2.45554765291604","2.50689852657885","0.976035079699679","0.600248147278776","0.316666666666743","1.38145871407206","1.7034979474447","2.63369910249601"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","New Caledonia","NCL","NA","2.42899693753383","1.74967234600262","1.27761318992718","0.178851060785511","0.570508141048402","0.578317435520754","NA","NA","NA"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","New Zealand","NZL","2.30202385958572","4.0279066739204","1.05991318445632","1.13442266445817","1.227507505974","0.292704628136101","0.646240284454524","1.85078767452536","1.59829703801696","1.61963190184048"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Nicaragua","NIC","5.45513425887423","8.082387980991","7.1935505333896","7.13546785289407","6.03596861798425","3.99737996694396","3.52317317628473","3.85067166284727","4.94723728039886","5.37628990844126"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Niger","NER","0.804073080882638","2.94238514013311","0.45508982035929","2.29723114955327","-0.930287259984466","-0.576090369833189","1.65388922387806","2.79637318871275","2.96760366004456","-2.48979265070846"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Nigeria","NGA","13.7400521363694","10.8261371880017","12.2242413020583","8.49551838265678","8.04741087967907","9.00943498007699","15.6968126387972","16.5022662139641","12.0951065173432","11.3964223378115"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Northern Mariana Islands","MNP","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Norway","NOR","2.41890639481001","1.28495158809152","0.696864111498362","2.12048620353112","2.04170286707211","2.17113665389527","3.54999999999998","1.87510059552554","2.76483134528788","2.16773003305402"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Oman","OMN","3.25657959078624","4.0421886711639","2.94773495257209","1.05354820265932","1.01401483924156","0.0652901330286599","1.10920805807027","1.58909413567799","0.889312370970404","0.490815362820671"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Pakistan","PAK","12.9388705634889","11.9160927116277","9.68235186055684","7.69215611899565","7.18938402847028","2.52932817254229","3.7651191635658","4.08537368032608","5.07805725868917","10.5783618004555"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Palau","PLW","1.44219017355169","4.6746987951807","3.61418047882138","3.35481004221287","4.19174548581256","0.949040643697081","-1.04230533415074","1.4179881966692","2.10970464135017","0.26737967914444"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Panama","PAN","3.491288726188","5.8758024367877","5.69819959165992","4.0271599157106","2.62652699929151","0.137492058461504","0.739734025300033","0.875585918759878","0.761578359399944","-0.355083821021245"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Papua New Guinea","PNG","6.01360893567856","4.44083401028971","4.53720508166972","4.9603174603175","5.22211720226841","5.99595778127107","6.6737288135593","5.42204568023834","4.37448921453162","3.92867290939597"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Paraguay","PRY","4.65116279069765","8.2539682539683","3.67591897974496","2.68385738718582","5.02882767456766","3.12900274473925","4.08682280577241","3.60247741348943","3.97561015740694","2.75709727562775"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Peru","PER","1.52832059732901","3.36931095333853","3.61121294940163","2.76789666082002","3.41194579807465","3.39809194746308","3.55717663556279","2.99490045809443","1.50915423024742","2.25212191358027"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Philippines","PHL","3.78983634797591","4.7184170471842","3.02696391124796","2.58268766141795","3.59782343864211","0.674192536845408","1.25369880080982","2.85318772590947","5.30934661627707","2.39206534422404"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Poland","POL","2.58069370250543","4.2394014962594","3.56037151702783","0.991982606332428","0.0538213132399802","-0.87412587412577","-0.664767331433961","2.0759355367385","1.81295156542679","2.227478809383"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Portugal","PRT","1.40257289895369","3.65301100430724","2.77333854051586","0.274416666666663","-0.278153367467428","0.48793862390472","0.607397074641719","1.36861411643472","0.993715683468326","0.338178410046034"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Puerto Rico","PRI","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Qatar","QAT","-2.42525675161714","1.13836623529202","2.31534853431661","3.22197756829293","3.34972085659523","1.8140772393776","2.6765917009819","0.394878914083005","0.255815382724408","-0.666641124861147"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Romania","ROU","6.09141668601891","5.7892532881588","3.33492267693442","3.9847123554813","1.06830987684298","-0.594156437495203","-1.54479666813897","1.3390212110439","4.62548443137779","3.82785432599438"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Russian Federation","RUS","6.84939230255025","8.4404648593257","5.07474300799149","6.75371026220942","7.82341183865513","15.5344050528403","7.04244762954799","3.68332944412233","2.87829723647884","4.47036660760173"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Rwanda","RWA","-0.246128693436934","3.0801706924026","10.2710182318876","5.92426867984854","2.35449052820358","2.52850284192421","7.17434301982009","8.27953672260832","-0.311210160390699","3.34787655037648"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Samoa","WSM","0.777007268777692","5.23541591478434","2.0490188352116","0.61008572090503","-0.40681608842489","0.724470134874729","1.30471869303179","1.74989677484705","4.19745888663752","0.982326569888117"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","San Marino","SMR","2.58541815582589","2.89979584300091","2.8273322422262","1.60439298078063","1.11296303373832","0.145686073240975","0.573948019802681","1.04597683468917","NA","NA"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Sao Tome and Principe","STP","13.34005235378","14.3271667616801","10.6379353431628","8.10583270875476","6.99849943966421","5.24587835022454","5.43051966119156","5.6902961992902","7.86859628873909","7.72024525213248"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Saudi Arabia","SAU","5.33941680637454","5.82621608838862","2.86626887489915","3.53252470694918","2.23629031536978","1.20607322150109","2.06884036053473","-0.838194579675018","2.45814158007532","-2.09333333333329"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Senegal","SEN","1.22868119673341","3.40322829786971","1.41822871177844","0.710245486695272","-1.09025507446895","0.13521193363526","0.837284942557434","1.3181531484778","0.460985642464282","1.76011151192938"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Serbia","SRB","6.14255360247248","11.1373976342129","7.33038589596646","7.69426362896655","2.08244793880154","1.39235822000187","1.12231397417769","3.13106248590115","1.95984076293801","1.84922984511086"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Seychelles","SYC","-2.40463875108227","2.55926772230953","7.11037062326403","4.33893848329099","1.38583454581263","4.04194410725617","-1.01548191697626","2.85679575568437","3.70291839111568","1.80709400809982"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Sierra Leone","SLE","7.18566275668163","6.79138291952621","6.58776239392585","5.52412877994266","4.63931171409667","6.68943562498681","10.8860609413903","18.2215094003386","16.0295447693699","14.8049990906021"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Singapore","SGP","2.82366134885608","5.2477933984048","4.57560270376527","2.35860415399832","1.02514803039391","-0.522618167075298","-0.532268739716253","0.576260310166349","0.43862011844684","0.565260568780326"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Sint Maarten (Dutch part)","SXM","1.33857621672882","4.58475435650401","4.01518421081576","2.5286478853837","1.88675466275266","0.330027165141066","0.111682655737579","2.19201010962985","NA","NA"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Slovak Republic","SVK","0.957018132975143","3.9192859914629","3.6061026352289","1.40047368963025","-0.0761653295419871","-0.325219777427673","-0.520010196278266","1.31194588223228","2.51403712883812","2.66456133425431"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Slovenia","SVN","1.80117022137134","1.8028517194191","2.59741386039003","1.76920085881907","0.19934382657075","-0.525552285820877","-0.054999541670474","1.42910743319306","1.7386086198818","1.63052260754344"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Solomon Islands","SLB","1.05148163321038","7.34270706018","5.91200602491155","5.3913638858756","5.16590237925171","-0.57446928635949","0.512485626268792","0.488686760261083","3.46147484973729","1.63485544012247"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Somalia","SOM","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","South Africa","ZAF","4.08972989470464","4.9992669696526","5.72465791678297","5.78446909667201","6.12983770287141","4.54064227737906","6.57139642173964","5.18424664766128","4.51716522786592","4.12024587014984"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","South Sudan","SSD","1.16962180301106","46.8521757193597","45.5258978371706","-0.0580909784225664","1.67429906295525","52.7663304192142","379.999585624026","187.851630279442","83.5015294921999","87.2413641500033"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Spain","ESP","1.79986457728769","3.1961018883379","2.44612782366809","1.40858109183019","-0.151114837527235","-0.500365709903242","-0.202598000426452","1.95607633363963","1.6749813686379","0.699518994458739"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Sri Lanka","LKA","6.2176488930462","6.7167684358854","7.54291373239437","6.90845034828452","3.1790022823606","3.76836783062096","3.9588884659307","7.70413767850602","2.135037737132","3.52839358231811"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","St. Kitts and Nevis","KNA","0.850878649795844","5.8351651957086","0.816089281562459","1.10698554000129","0.247865392364942","-2.30187563045616","-0.687037123294039","0.694916711613604","-1.03712214131572","-0.329562063663977"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","St. Lucia","LCA","3.25034409180129","2.76940794144093","4.17763587102515","1.46856511035428","3.51695551369241","-0.983600952696996","-3.07821765676927","0.104262078958441","1.93561893150602","0.539087559191757"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","St. Martin (French part)","MAF","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","St. Vincent and the Grenadines","VCT","0.747109026311474","3.1860311155246","2.59844414147101","0.805127804267928","0.193858560794015","-1.73361194953959","-0.149641647633284","2.15333648840511","2.32414485367921","0.91306972532459"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Sudan","SDN","12.9776663898014","18.0966171221351","35.5590574147024","36.5223449139154","36.9066427863595","16.9095706050977","17.750253831196","32.3516260968437","63.2925073455888","50.9940515002965"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Suriname","SUR","6.94108221639996","17.7117796414558","5.00686319367273","1.92343604108305","3.38341272749477","6.89390359168238","55.4123879763196","21.9969430173304","NA","NA"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Eswatini","SWZ","4.50923691774369","6.10742714590251","8.93964682788212","5.62130623468948","5.68134885776447","4.95124493704919","7.8472745908568","6.22137528933118","4.81506167461513","2.59801620311077"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Sweden","SWE","1.15798802715628","2.9611507382214","0.888377506923638","-0.0442929701485858","-0.179638494114635","-0.0467847449832812","0.984269244577992","1.79449904665589","1.95353530127028","1.78415097403835"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Switzerland","CHE","0.688238707220026","0.2313492076509","-0.692552018105253","-0.217323155115693","-0.0132025387514939","-1.14390867228183","-0.434618664285835","0.533787839825897","0.936335464113563","0.362886179940614"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Syrian Arab Republic","SYR","4.39741383150071","4.7531638888566","36.7022953364135","NA","NA","NA","NA","NA","NA","NA"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Tajikistan","TJK","6.44531440780658","12.4315490430406","5.83116601031462","5.00964645344951","6.10442765129667","5.7145594964971","6.00458082322139","NA","NA","NA"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Tanzania","TZA","6.20015595647403","12.6909694699162","16.0010938506338","7.87072364573959","6.13161432988012","5.58816952959298","5.17476629301493","5.31871605228931","3.49445848856181","3.4642805799902"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Thailand","THA","3.24758842443723","3.80879058139634","3.01489950334994","2.18488618530678","1.8951418189878","-0.900424963291569","0.188149704448234","0.665631893135106","1.06389754183015","0.706728601314311"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Timor-Leste","TLS","6.76597680236483","13.4998402385771","11.8003096701544","10.9872344156476","0.848838206293387","0.646148614181249","-1.46984287886469","0.52297668038404","2.29424307036253","0.958812739702808"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Togo","TGO","1.44594517430866","3.56351472903954","2.57718174055848","1.82539475909171","0.19087507624975","2.58500390801595","1.28544847051417","-0.981889868943119","0.927755426457183","0.674652770077436"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Tonga","TON","3.53491239189831","6.27075302995691","1.14753853706055","0.77562932236742","2.51087633253706","-1.05399831971283","2.57815515245081","7.51706283551115","5.03209691984874","1.17954334821808"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Trinidad and Tobago","TTO","10.5492003179988","5.1071328926456","9.26028137068292","5.19981740465611","5.68441814595659","4.66121598098264","3.07066742464024","1.88038440183532","1.01856930188822","1.00054293027237"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Tunisia","TUN","3.33897963601069","3.24002842009531","4.6118443220664","5.31623531326689","4.62555099534031","4.437371273215","3.62939937384381","5.30884839565844","7.30759176031652","6.72007532863799"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Turkiye","TUR","8.56644420552976","6.471879671151","8.89156996512163","7.49309030547693","8.85457271364324","7.67085364845877","7.7751341532833","11.1443110840765","16.3324638988928","15.1768215720022"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Turkmenistan","TKM","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Turks and Caicos Islands","TCA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Tuvalu","TUV","NA","0.5005807431527","NA","NA","NA","NA","NA","NA","NA","NA"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Uganda","UGA","3.97655288478168","16.5643496174515","12.6790377224659","4.90520875694557","3.07570668958641","5.58968606251725","5.70637504616212","5.20971705914209","2.61601190952274","2.867588034469"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Ukraine","UKR","9.37293105078978","7.95572466274652","0.568727971803862","-0.238948626045407","12.0718562874251","48.6998646434424","13.9127101997797","14.4383227488749","10.9518559353178","7.88671745611133"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","United Arab Emirates","ARE","0.877983288286","0.87734659568502","0.662268900269108","1.1011183637571","2.34626865671633","4.06996608361603","1.61748808904189","1.9668255781886","3.06863379252005","-1.93108114782155"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","United Kingdom","GBR","2.49265472467065","3.8561124468282","2.5732347965453","2.29166666666659","1.45112016293279","0.36804684232536","1.0084173681141","2.55775577557747","2.29283990345938","1.73810460086513"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","United States","USA","1.6400434423899","3.156841568622","2.06933726526067","1.46483265562717","1.62222297740817","0.118627135552451","1.26158320570536","2.13011000365961","2.44258329692817","1.81221007526021"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Uruguay","URY","6.69870886978132","8.0928320630299","8.09776580573602","8.57513504005397","8.87735333229828","8.66626987079328","9.6394134763508","6.2180938256186","7.60653360377047","7.88198870879619"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Uzbekistan","UZB","NA","13.7797446476603","13.2088026688373","11.8414333622049","9.28309356162702","8.75188196737494","8.13088669523606","13.8757425441634","17.5241796514057","14.5257359560685"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Vanuatu","VUT","2.76269469477348","0.8737931047811","1.34740362877658","1.45893371757921","0.798863838097023","2.48326875660439","0.842069084035061","3.08452624403546","2.33096379566866","2.76252019386111"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Venezuela, RB","VEN","28.1874647092039","26.0902123160959","21.0689956331876","40.6394275161589","62.1686499794829","121.738085297503","254.948534781816","NA","NA","NA"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Viet Nam","VNM","9.20746648778413","18.6777322770707","9.09470339557192","6.59267475899192","4.08455446637617","0.631200905175754","2.66824816969082","3.52025688811617","3.53962805942641","2.7958236745225"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Virgin Islands (U.S.)","VIR","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","West Bank and Gaza","PSE","3.74915727597096","2.8772435849594","2.77908768282492","1.72439933626931","1.73298510037447","1.43161145810476","-0.219106604907316","0.212570934228881","-0.195107773730735","1.58018333639455"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Yemen, Rep.","YEM","11.1748338605044","19.5435617131144","9.88538714484871","10.9684421500198","8.10472583623915","NA","NA","NA","NA","NA"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Zambia","ZMB","8.50176133365265","6.4293968107234","6.57589970757698","6.97767605490307","7.80687553566333","10.1105928909618","17.8697300795268","6.57731154205644","7.4945719272852","9.15031644316296"
"Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","Zimbabwe","ZWE","3.02267002518892","3.4661297281749","3.72532666110646","1.63495041543822","-0.19778481012661","-2.43096842383404","-1.54366960054161","0.893962316050027","10.6188658669575","255.304990757856"
,"","","","","","","","","","","","",""
,"","","","","","","","","","","","",""
,"","","","","","","","","","","","",""
